CUSIP,Issuer,Issue Date,Maturity Date,Coupon Rate,Price,Par Value,Market Value,Rating,Sector
VUCGUPNIX,33PKYK,1991-2-7,2029-12-19,0.81,108.72,591.12,6341.73,AA,Finance
X6YQRHL03,AP01OY,1980-1-18,2028-3-26,9.39,93.92,166.38,5735.09,CC,Energy
AO4WLCE4I,75YYXM,2015-4-22,2032-4-22,1.53,99.87,838.58,8328.34,BB,Consumer Staples
40ZEF93VL,3M2UVR,1997-3-19,2040-3-20,0.76,119.05,564.41,8605.11,AAA,Consumer Discretionary
6P08TJAMI,PGKF81,1980-2-3,2036-12-4,1.95,98.55,798.03,2524.06,AAA,Industrials
88A3WQSR5,2RAT16,1982-4-15,2024-7-4,8.35,88.81,421.3,2356.3,BB,Energy
KDXTJRPCV,AAO48Q,2014-1-2,2039-9-25,4.52,88.65,995.29,1364.78,CCC,Energy
USZK7YMP6,JRSLRN,2011-1-9,2050-1-21,4.74,119.86,619.63,3613.31,D,Energy
IGQ6G3Y35,QICFTF,1996-6-2,2024-3-27,0.14,118.34,103.08,6079.23,BB,Utilities
8DM77JRP3,6DVS6Q,1988-6-25,2048-3-20,7.62,116.98,378.47,5199.9,D,Real Estate
8SPUACOHL,TGLP6D,1997-2-21,2042-10-2,0.89,113.9,355.98,8672.46,B,Materials
J0XSWRNW3,TF635F,2009-8-12,2048-9-22,8.21,105.68,138.26,6338.48,A,Real Estate
1XW3WHFN9,LPXITI,2007-10-14,2044-12-11,0.14,106.59,439.79,8826.99,B,Consumer Staples
S3ILO7L0M,OHD2HA,2003-1-5,2031-8-21,7.21,111.47,590.43,5947.44,C,Materials
QRPT96M44,KHMDYV,2004-1-2,2043-6-10,9.51,101.42,702.61,4800.45,B,Industrials
VNSLB32GD,ZXZA9O,2015-2-10,2031-3-4,5.68,118.01,951.06,3076.18,B,Real Estate
LGWO009C1,DI1WC9,1984-3-10,2027-10-27,0.97,86.44,563.77,8735.27,AA,Industrials
RWZLL23R5,I43ULW,2009-8-25,2024-1-1,6.92,95.24,989.2,9507.31,AAA,Finance
YCMOGGYEH,P0FIRH,2003-12-13,2045-8-16,1.59,91.76,592.82,4487.91,D,Consumer Staples
HCUNXI28A,NT2H0Z,2001-3-28,2028-2-20,2.24,116.22,756.96,6000.41,BBB,Technology
E1NR3TYAD,E6GUK1,1986-3-25,2048-8-8,3.81,83.84,755.95,1092.09,AAA,Consumer Staples
CAMDIDH2X,NOYVIF,2006-8-24,2036-3-14,3.7,119.79,347.2,3272.35,D,Energy
SRDATBKEP,QCY3UT,2000-12-3,2037-4-8,3.11,105.66,387.6,3880.32,BBB,Technology
OQ2GLCJXZ,BLBGSN,2023-7-26,2045-5-15,2.48,96.75,180.85,5471.97,AA,Healthcare
DTH1Y41S3,GSA96Z,2023-3-5,2048-4-12,3.01,80.63,638.37,8848.03,D,Finance
KESIU0CVW,XBZORT,1984-4-16,2033-6-20,8.87,83.21,257.72,3925.85,BBB,Energy
230ME2H42,SKHWB2,1985-1-2,2042-2-21,9.77,106.47,329.4,5942.29,C,Real Estate
2O53VMT2T,HMTIAD,2015-10-25,2045-1-23,3.64,83.84,352.43,3965.07,CC,Materials
GA06MYSKQ,6GJARZ,2013-7-20,2028-4-13,2.6,100.85,371.82,3513.2,B,Healthcare
DF0YF2JLV,Q8I1YU,1990-11-26,2047-4-15,3.53,90.85,690.92,3907.5,BBB,Technology
GID04X5PG,97J5EE,1986-3-6,2027-10-4,4.23,103.56,162.03,7764.48,B,Consumer Staples
GP7UJ3UAV,E7UUI4,2010-6-23,2032-8-11,4.19,118.69,874.71,5892.92,A,Technology
I6CMI5CKC,WL1MAC,1991-8-6,2029-2-20,2.39,115.75,151.86,7870.84,AA,Utilities
ILB6ABGTK,ZMLJ2T,2000-1-27,2047-6-21,1.79,104.79,124.6,1944.0,D,Materials
AH5YYLQYZ,F6L62W,2008-1-19,2050-11-3,3.45,84.58,934.58,3935.99,D,Healthcare
1Y7AQPY70,SZAUDA,2001-7-26,2040-4-20,7.05,106.24,823.98,8039.64,C,Technology
KMCYVHJM6,10DWAR,2014-4-24,2048-9-16,4.99,110.95,877.32,3150.85,AAA,Industrials
5L5L7UT16,HCICPH,2008-5-17,2047-6-18,1.76,83.57,829.8,6503.87,CCC,Technology
CX540X660,5U5RDG,1983-4-28,2032-2-23,0.32,115.87,745.18,5342.41,BBB,Technology
W64RLTABL,VXBNRH,2009-6-18,2027-4-15,3.96,89.58,752.1,6918.1,BB,Utilities
5JDDNS63U,MYXCW6,2017-10-2,2039-2-22,8.73,115.12,654.28,5574.11,C,Healthcare
TPJK79I89,22FHTH,2003-8-20,2043-8-7,3.95,107.58,845.55,7563.02,AAA,Energy
KUAAFPMLB,N49AXC,2020-2-10,2041-3-22,0.67,98.89,560.87,5461.0,BBB,Technology
JB5LRYLQ7,SEOV81,1981-3-17,2037-9-22,0.35,103.65,734.6,9536.37,B,Energy
TU197KB73,HAZ690,2000-2-16,2034-8-15,7.1,112.74,759.96,9113.69,BB,Real Estate
91XEP265Q,TLRJNH,1989-9-26,2037-11-15,6.19,111.95,646.77,1735.33,CCC,Industrials
60YAN670L,6TC9GM,2006-10-3,2029-6-11,9.6,109.99,980.98,6954.32,CC,Technology
LLME7MZ5H,U8X1RV,1999-8-14,2049-2-6,0.33,81.89,263.31,1384.6,CCC,Finance
1K6IL0YR4,2YE1CU,1990-12-4,2042-8-1,8.87,98.9,754.24,3757.3,A,Technology
469Y95R0N,0HERID,2000-6-28,2046-11-8,8.78,118.61,551.79,7518.47,AAA,Consumer Discretionary
VXG57OVHL,JT7S4S,1996-2-3,2035-5-25,5.9,109.16,290.07,6902.7,BBB,Energy
PQFPLGBRG,17QF09,1983-11-9,2031-9-21,0.89,112.92,227.41,3174.58,CCC,Consumer Discretionary
3DT8J0L3S,50A4J2,2019-7-19,2028-4-13,8.22,105.73,477.26,1291.19,CC,Technology
13IKMS46A,BOPVQP,2017-5-7,2033-7-12,5.26,104.11,422.99,4536.69,CC,Utilities
IH25R1BJH,W148CX,1994-4-18,2040-2-2,2.94,94.59,689.47,2793.4,D,Materials
SFXHCJH9N,X71UIV,1995-8-6,2036-3-24,1.41,92.41,853.94,5038.6,CC,Consumer Discretionary
E3VMM15HE,35L4WI,2016-12-17,2031-1-12,2.38,107.49,876.32,8300.3,A,Consumer Discretionary
B33GPBQUL,DL48KJ,2005-5-14,2027-3-28,2.45,80.43,280.03,6833.62,AA,Industrials
J9585T5BK,TVA05G,1984-11-27,2042-11-5,9.39,100.92,354.19,3208.2,BB,Consumer Discretionary
Z5H25RHMH,YARK7F,2013-6-6,2026-2-19,7.79,91.4,535.75,4026.31,AAA,Energy
L3CH8ZWAD,D7ZPS3,2014-11-28,2027-5-8,3.73,119.19,674.59,7894.38,A,Utilities
VMYZ687CR,WV2DK5,2011-10-3,2045-6-28,5.33,95.78,161.23,2202.09,BB,Industrials
TYZX54PBX,24BJCW,2000-12-22,2048-1-17,4.93,98.53,559.65,7014.43,BBB,Consumer Staples
5EFCCM54M,0F5ZZP,1991-11-13,2033-4-24,2.85,93.48,311.24,5861.86,BBB,Consumer Staples
YGC31PIOM,BHI7IV,2016-12-5,2042-10-25,3.77,112.22,581.04,5444.95,B,Consumer Discretionary
YXVLQ8QQJ,XPQF3A,2018-2-27,2041-6-28,2.08,111.31,385.34,2119.3,BBB,Finance
CFI18Q1WL,MLU1SJ,1983-2-9,2041-7-5,8.78,94.68,567.38,9484.52,CCC,Energy
WBKYYBH4F,QE7AY5,2001-11-28,2050-5-7,3.68,88.89,263.58,9647.0,C,Utilities
FWLK6JBL3,AB6U4B,2001-4-21,2038-2-23,5.19,82.05,951.45,6731.68,D,Consumer Discretionary
JIBHG3V7H,TJCZHQ,2015-5-27,2044-4-9,0.39,98.25,411.89,3335.83,AAA,Healthcare
M31F03YMZ,TBSYR2,2016-11-8,2035-8-28,1.07,99.97,547.82,5927.03,CCC,Consumer Discretionary
9307B5Q98,2NVONL,1991-5-3,2045-3-16,3.84,80.2,883.29,1036.92,AAA,Consumer Staples
3610PDLCX,MEDLNZ,2017-1-20,2039-3-23,5.6,104.16,889.08,9068.81,AAA,Materials
A3MKTEYOI,ADE45V,1984-4-21,2045-12-5,7.97,114.97,178.38,7953.19,C,Finance
3SAPAQ3NT,TZ18S6,1998-10-9,2036-4-26,4.55,114.01,522.73,4255.31,BBB,Energy
55FVO9CDD,7S6OP2,2013-8-3,2040-3-20,5.0,109.7,548.54,2962.79,AA,Energy
L0600RFHF,B4Y1P0,1981-4-20,2050-5-10,3.6,112.46,885.01,9487.73,AAA,Energy
CUZOMSN8N,YRGZD6,1989-12-24,2043-12-10,2.74,85.85,942.08,7794.53,CCC,Consumer Staples
SHV5CO726,ONRQ3E,1999-11-20,2026-9-3,9.0,114.9,576.19,1400.55,BBB,Materials
ITPXD43TQ,9ZJ4K3,2020-9-13,2049-4-3,4.37,109.26,474.87,8146.23,AAA,Technology
GZ0E6CL6U,VMVYRZ,2010-7-4,2045-4-17,5.96,115.71,650.16,8888.44,BBB,Materials
N87T6F9UI,5QY5XH,1993-3-26,2043-1-10,9.76,91.06,811.51,9384.54,C,Materials
POVWRDF4C,9BSBU3,1994-2-4,2036-10-17,4.19,87.34,118.03,2027.75,AA,Consumer Discretionary
O2BZAFU2Z,1477UG,1994-6-28,2029-11-1,1.9,83.09,555.25,4685.39,CC,Utilities
7L7DMK9EE,6RO4WP,2022-1-4,2043-9-22,1.83,82.86,100.09,6137.32,CCC,Utilities
A6WMQB9Q1,20N7LP,1992-8-20,2025-11-28,8.78,111.63,169.98,4258.86,CC,Energy
3B4EA5X5E,82JD6N,2003-4-8,2043-6-25,2.74,82.09,517.22,1694.42,BB,Industrials
G77JCFJ7P,XJZ6L3,1997-4-9,2044-7-9,3.42,94.47,334.8,1224.67,AAA,Real Estate
MSD9NK3EH,920MUI,2014-8-10,2035-9-19,6.09,106.15,367.83,7619.73,BBB,Consumer Staples
593VJPOGX,5S2FJE,2010-11-20,2029-4-20,4.44,107.11,748.52,4418.82,D,Technology
YG4K563DB,DH38WI,2001-5-7,2043-5-5,6.21,98.33,968.8,7993.13,C,Technology
MC7UYEGJM,Y131A6,1992-11-23,2042-12-3,8.26,111.04,239.0,2217.63,BB,Industrials
HUAY9T2UE,JJ0180,1997-12-21,2026-1-16,8.43,88.85,702.04,3189.52,D,Energy
9MHYYB1N2,VSI64H,1999-11-20,2030-6-20,8.31,111.7,691.66,9066.89,C,Consumer Discretionary
2W4UDO32N,0KAK0C,2012-3-25,2048-6-2,7.88,106.46,983.04,9594.72,B,Utilities
I0AIA4I8M,W9LOO7,1983-4-10,2040-7-8,6.22,88.39,721.29,9835.9,B,Utilities
169FLLZPL,7L6D70,1986-12-3,2034-1-28,0.23,119.98,783.27,5438.47,BBB,Finance
Z9VC31N8B,YL3W5Y,1999-1-13,2038-6-6,4.26,100.58,921.38,2034.73,AAA,Consumer Discretionary
HFQSQTH66,4FW2UJ,2010-1-24,2031-5-23,3.18,91.38,667.57,1277.28,CC,Industrials
KJ75HKXZI,8TZJIU,1988-1-10,2029-7-15,6.59,103.17,190.95,5860.33,CCC,Consumer Staples
394I12X00,G53M30,1988-12-22,2046-2-13,0.67,104.29,354.35,1789.81,C,Consumer Staples
Q75KI6FRO,HQC2UW,1984-1-26,2031-8-11,4.47,106.91,972.33,1470.79,CCC,Healthcare
3MSCKA56O,0GQNFN,2018-12-21,2029-1-12,4.04,92.52,744.08,9804.5,B,Finance
NB36HHLUB,RPZHP9,2022-12-12,2035-5-14,6.15,110.21,853.91,2547.6,D,Real Estate
MCCZUCN0L,803PTJ,2016-4-20,2035-11-10,5.21,81.48,608.22,4475.03,B,Real Estate
YB8DYTG7R,TI2SBV,1996-9-21,2043-3-10,5.71,107.51,621.26,1359.86,AAA,Healthcare
PKI1ZRFST,CB2S6L,2018-7-28,2047-12-12,3.51,83.31,442.36,3527.46,CCC,Technology
B58XOFH9T,BVMYJZ,2000-8-27,2026-8-19,1.12,118.46,810.74,8691.13,BB,Industrials
FD9ENP9ZL,F6JEK0,1988-12-24,2028-12-28,5.98,115.95,839.75,7775.13,AA,Finance
H17MF28ES,9IP3F8,1998-5-26,2044-12-23,3.36,86.42,862.39,4326.52,C,Real Estate
DVQUOCH97,0915M7,2020-9-21,2029-6-27,1.78,112.71,239.43,8693.19,CC,Energy
SJVD4JSN1,HC3VWS,1987-2-6,2047-9-1,1.12,88.16,818.85,8511.39,CCC,Consumer Discretionary
XFE1GFM61,0I2XWV,2017-8-27,2033-12-13,0.33,116.22,649.97,8496.24,A,Finance
5QW92Y487,B104DI,1992-2-22,2040-11-6,1.17,82.78,446.43,4750.2,CC,Utilities
RW6BEEBVT,X8FH8S,2016-11-22,2047-8-16,1.62,80.16,467.75,9020.55,A,Real Estate
ZOPW41NC5,74WY6N,1986-11-11,2043-12-4,1.96,97.2,295.74,2021.55,AAA,Utilities
WKEY8811L,F7K75N,1996-6-6,2035-4-21,4.6,110.3,793.57,5659.07,AA,Consumer Discretionary
V081VBFSU,5203LD,1992-8-11,2029-4-19,9.31,118.71,962.92,2384.95,AAA,Real Estate
SD8EW5WWB,QIS0SB,2001-9-14,2046-6-14,5.86,87.89,855.98,9570.06,BB,Finance
MR7IMUSTI,YW221B,2021-7-9,2032-4-24,1.31,109.46,221.76,5873.87,BB,Industrials
R1HE7R7Q6,LRHPLC,1993-7-5,2049-8-9,3.39,96.23,950.68,5059.64,AA,Energy
MC21W684K,OGP6V8,2002-1-26,2045-7-4,6.47,86.88,134.59,1642.74,D,Energy
E3LUNXNTQ,T16GG0,2011-5-3,2050-10-3,5.36,88.87,367.73,1261.0,CCC,Utilities
2G8PCYQ2P,S72WMQ,2002-9-28,2046-1-25,6.11,104.09,684.66,7441.11,CCC,Energy
KBKOIPRU1,Z7Z4G7,2020-10-19,2036-5-3,3.2,99.71,962.15,5845.09,B,Technology
A46NR3HQS,HIHC9D,2006-5-18,2049-7-26,3.68,92.9,663.61,1053.08,CCC,Utilities
HOG1MYZZC,7Y3NXW,2011-10-1,2040-10-18,8.83,83.58,654.62,4225.72,BB,Consumer Discretionary
6NPGH9R31,E4DVAG,1985-4-11,2039-3-16,8.7,112.28,142.85,2983.7,B,Industrials
NOKOCZZ01,YIS25Y,1995-7-1,2047-10-18,6.93,109.24,389.82,6454.07,C,Real Estate
GH6G9VFWC,0Q5EVL,2008-11-12,2035-11-6,5.22,87.07,780.62,4016.25,CCC,Energy
LT2NGZRVN,DLX6JG,1996-11-22,2041-3-22,8.04,99.9,775.58,8141.4,BBB,Energy
X49VQZ5OE,3SIM7V,1996-6-7,2029-3-1,3.06,106.65,339.82,9153.24,B,Energy
X778O774B,2MJOQS,2017-9-27,2044-5-20,2.38,101.51,759.74,2789.57,D,Consumer Staples
VXZWVE7U3,DZWJ6T,2001-4-27,2032-3-12,8.92,98.2,511.96,2041.45,C,Materials
HKS2T9QEE,2HVPM0,2014-2-20,2035-12-14,1.49,109.68,680.67,6219.45,BBB,Healthcare
T1GFMUNM9,IGH2OI,1984-12-21,2041-4-13,7.67,83.69,342.14,4273.77,BB,Finance
TMYYV9L9L,S343OG,2012-2-28,2049-2-23,8.31,98.53,550.7,3601.02,CCC,Consumer Staples
00VJ8HP6Q,JE3NMC,1995-11-12,2037-3-21,3.65,100.56,353.01,4705.78,BBB,Healthcare
X9PFAF7VB,1DFS95,2014-6-24,2031-6-5,1.31,111.88,422.62,5664.08,CCC,Industrials
4QBH8ZNKB,3ZHFB7,2012-8-24,2029-4-7,6.35,102.23,866.5,7650.47,D,Energy
5S1HGG1QL,KTQS98,1987-12-28,2049-1-14,7.23,90.94,387.48,2788.05,AA,Technology
3J0N1TMPQ,DWJQ2V,1999-7-24,2035-8-6,5.86,117.45,159.29,2940.0,BBB,Healthcare
QVW6Y9234,2BWUOS,1982-8-2,2047-6-24,7.31,88.53,979.15,4927.26,AA,Technology
TTWLNUQTZ,EQ56SY,1988-1-19,2041-7-3,2.19,113.04,750.94,7669.75,BBB,Healthcare
BLMQNXW1Q,99RKVJ,2006-11-27,2031-7-7,1.73,95.01,899.32,7912.28,AAA,Consumer Discretionary
EM13X7L8Q,10DRYH,1999-9-27,2031-12-3,8.05,106.73,984.14,5179.81,D,Utilities
K1CLB0G1W,UOWWC8,1986-3-6,2030-6-6,8.77,108.96,571.68,7213.09,BB,Utilities
TLFXQYF7S,VSXU3E,2014-7-26,2048-2-12,9.54,90.04,907.36,4875.67,BB,Technology
E2XKR6QB9,82GAUS,2009-1-14,2044-11-3,5.26,100.7,945.06,8202.69,B,Utilities
WC1IZ4FPT,CK7SL4,1999-5-24,2029-12-17,6.52,94.37,360.2,4296.69,AAA,Technology
LKKSO0KW3,C4VKWN,1991-11-28,2042-7-8,2.56,108.45,415.36,4304.13,BB,Healthcare
ZAS1OR8KE,VP9MXA,2018-1-24,2035-7-4,5.0,83.18,193.37,3695.36,BB,Utilities
9IAF85XAC,455XZC,2005-6-15,2032-5-21,2.91,103.43,732.8,6688.8,BB,Technology
SN05TEKJI,UE5986,2004-2-22,2041-9-16,0.75,104.53,584.43,7071.86,C,Finance
832FAN7WM,ZSXJ3I,2001-5-16,2037-5-15,4.05,86.78,334.84,5812.38,BB,Utilities
70ZR4T4ST,0B6U4Y,1989-10-3,2037-8-10,7.96,88.93,308.96,9024.92,AAA,Consumer Staples
QYYJ8UJUJ,NF7RIC,2009-1-12,2028-4-15,1.59,83.07,429.69,5034.5,B,Utilities
2DC8HEFKI,FEBEF6,2018-2-17,2040-11-11,4.69,94.08,391.46,8477.22,AA,Consumer Discretionary
R8RX9WIXI,OM0YLM,2019-12-21,2041-9-20,3.13,108.14,685.35,4983.76,C,Finance
PLU8H3CJC,WOXSM9,1989-5-2,2038-4-27,1.47,109.0,309.22,1545.42,AAA,Industrials
W0BVWMXYG,QVFAP5,1987-1-11,2050-2-28,7.42,105.6,193.55,4271.44,BBB,Consumer Discretionary
T1TC06CJN,WJ7DH2,1990-1-9,2031-4-15,3.01,100.46,908.17,1712.1,A,Industrials
RVF8UBWHO,0QQ5VC,2012-3-13,2038-12-26,4.1,94.24,564.45,2087.49,CCC,Materials
WH8GLQHON,RHMXF3,1986-1-21,2026-10-11,3.09,110.92,453.97,7625.62,B,Utilities
NZYZTG1JE,1KRL66,2020-1-22,2035-10-22,3.67,116.85,642.36,3386.49,AAA,Industrials
CS3A8XYD3,TG32I8,1980-2-14,2035-12-16,2.72,118.19,863.58,7091.14,B,Finance
DO03K5G05,R79NZ5,1997-11-11,2037-5-15,3.27,105.68,944.35,1389.56,C,Real Estate
ORILX2P3E,JZ6R32,1986-1-10,2027-7-21,9.14,81.34,409.64,3471.09,A,Industrials
T3OK4PFGZ,3MPJMQ,2010-9-25,2034-11-27,6.62,81.5,302.74,3436.74,B,Utilities
V0XFLFVYU,60VCUF,1994-1-19,2039-4-11,4.35,111.26,511.45,7662.91,C,Consumer Staples
6GFBGQWJ4,4JTF52,2021-7-6,2029-1-10,5.28,92.66,105.63,1118.97,BB,Technology
OGAD0Q232,W69DMD,2018-1-25,2038-2-10,0.33,112.33,878.22,2226.06,D,Real Estate
MML0FY9JZ,BCQZ29,2019-10-23,2050-2-20,5.65,87.35,957.97,8841.1,AAA,Finance
SDGW1E0S9,7HWN65,1990-9-18,2024-12-12,4.5,105.37,689.99,8466.62,BBB,Materials
FBESZT8W2,YS9SDU,2007-7-15,2038-1-1,5.12,93.06,788.2,5268.58,D,Materials
8WZ476C9X,6AQ03F,2003-5-16,2036-7-5,8.78,98.48,630.62,1059.02,C,Finance
ZYGVLRYAW,R2K5OG,1996-7-23,2044-9-25,4.87,119.21,836.02,9998.5,D,Finance
SKGDQKV3X,YG0TY5,1984-6-24,2046-12-24,4.61,118.92,636.9,3078.49,BB,Consumer Discretionary
E9TDC8BFN,W201T1,2005-11-24,2034-1-2,7.93,109.62,786.46,5083.38,B,Utilities
3U2O26CRL,RCQGNH,1987-3-7,2030-2-3,1.99,111.51,961.71,3057.57,BB,Materials
03LRR5WLQ,O9XJ5U,2001-1-13,2025-3-25,5.61,91.78,827.76,7182.8,B,Energy
2HBIFL0NW,9V2TRM,1998-12-6,2047-6-20,2.98,116.68,330.16,4880.58,D,Energy
PTRSLRJF2,WVCJUW,2022-5-2,2037-8-14,3.98,101.09,470.23,9543.01,B,Utilities
W2K8ZEN6D,A1C9AM,1992-8-20,2048-6-4,0.83,99.15,930.04,9319.93,BB,Real Estate
OGBIPKL5F,8XABAB,1988-8-17,2032-6-17,0.91,111.99,670.62,2141.07,CC,Utilities
XWOPBTSZM,W4HXH7,1999-9-6,2025-3-15,4.76,96.53,910.12,8797.77,BBB,Materials
S6GP598WT,Q9HUUO,1989-10-23,2038-10-19,7.83,119.01,923.72,4284.08,B,Technology
GPMUII2IX,9D7URB,1993-8-4,2040-1-8,4.5,111.29,975.08,3875.68,C,Consumer Staples
BZLZTKZC2,4LSZAE,2000-6-8,2039-4-12,1.08,119.56,747.65,7415.54,C,Consumer Staples
LCUHJF4X0,2AUQ45,1982-12-8,2049-9-14,8.15,115.17,845.21,8497.7,D,Materials
YWV8FQKBJ,LMBP87,2019-2-12,2050-5-23,9.81,113.85,266.19,5218.83,A,Materials
S0P4GONPJ,CKIDLL,1988-2-16,2030-3-18,3.54,96.83,985.55,2024.98,C,Utilities
F32W60VZN,RT3FYG,1994-6-1,2040-9-22,6.65,82.24,804.83,2667.85,B,Consumer Staples
DFX5DQ6G6,SK0NVP,2012-7-8,2037-2-17,3.58,93.48,760.27,2441.74,CC,Consumer Discretionary
VBWMZVE34,QOLVS5,2014-12-13,2033-9-15,4.19,109.59,252.38,5524.11,CCC,Materials
AZSRW913D,P7VR2H,2006-4-22,2040-9-1,4.89,103.28,214.56,9198.44,A,Healthcare
0Z4MGT49Z,OUHMJL,1985-10-21,2049-7-3,6.65,103.84,210.65,6673.31,BBB,Utilities
CA77N07WS,2SGAO9,2015-12-18,2044-9-26,9.55,104.03,445.97,7852.52,BBB,Utilities
EWWJ0Z067,R78FE6,2016-2-14,2029-11-28,6.12,105.14,323.66,4186.46,AAA,Consumer Staples
XF1XY2OGB,SDEPPW,1980-2-5,2025-5-4,6.75,108.42,275.97,9583.81,C,Technology
3ZTIZG831,4OP0NR,1983-6-20,2046-10-16,8.97,87.54,301.31,8994.99,D,Industrials
NLQ1RMDQJ,0G8ZT4,1994-7-22,2037-12-12,5.99,80.22,800.79,5563.95,AA,Utilities
KJ3TMQQYO,PGP6WL,2016-7-4,2029-7-5,7.98,106.99,204.09,5369.34,A,Consumer Staples
F72B5C516,4ZAOBT,1997-8-13,2034-6-19,5.93,98.64,286.54,5534.15,B,Consumer Staples
DMT7QAOET,EFVHSI,2000-3-22,2050-9-2,8.42,112.98,311.29,8867.39,D,Materials
DE9TNWGJ2,O6PQVM,2016-11-22,2025-6-5,2.98,104.02,494.01,9567.36,BB,Real Estate
RG21COHKJ,P8A9XI,1993-11-15,2029-2-9,2.12,84.2,715.7,7482.15,C,Utilities
14U9GKJB3,707VKT,1994-9-20,2035-1-16,7.29,113.54,825.52,9817.96,AA,Energy
XOA0R58OV,AJDKG7,2010-1-4,2043-4-23,6.62,86.65,499.67,8047.75,A,Consumer Discretionary
035H3HMY8,0YD01I,2005-1-1,2024-12-17,8.63,87.66,399.06,9500.37,A,Industrials
ZEKHQX9MF,8JGYRP,2017-2-8,2031-2-25,7.0,118.35,178.03,5062.96,BB,Consumer Discretionary
XSMXV9UZC,IA1KD5,1993-5-14,2038-12-27,4.57,90.95,344.81,5172.03,CCC,Real Estate
MVXVQ71CR,S4OMCO,1994-7-5,2024-5-10,8.91,84.81,451.16,9987.6,CCC,Real Estate
9M0DOMG4W,RR8QOX,1997-9-13,2039-9-10,6.27,87.18,849.31,1751.29,A,Finance
GC9XG767W,TIJSBQ,2021-3-25,2035-1-25,3.65,104.64,992.88,7505.68,D,Healthcare
ZRSJLI7M4,WQ4B1A,2009-12-21,2050-3-13,1.32,91.68,176.4,3103.77,AA,Materials
GDLD0R2G4,CU4VKA,2001-4-7,2024-3-8,1.09,113.86,511.5,7003.96,B,Healthcare
IS6OIMGML,DNALML,1981-3-23,2044-7-2,2.75,97.07,876.44,3230.99,D,Real Estate
ECKSEL9E0,EZHWW9,2011-5-11,2046-11-10,8.55,103.71,398.2,1546.81,D,Consumer Staples
IK6IGQPSW,B62VHD,1992-12-22,2033-7-21,8.26,89.28,491.65,1291.96,AA,Energy
916XGLIO9,XERWDL,1998-4-8,2037-1-17,9.21,115.89,934.04,3905.34,C,Finance
TUSGAPP3L,4XWRYZ,1989-5-12,2048-4-1,3.71,110.2,359.3,5137.32,D,Consumer Staples
G9J3W58SQ,IX8N23,2017-4-18,2042-1-3,8.45,95.45,121.03,1077.85,CCC,Energy
5JXRZB7XM,XN5XH9,2016-4-23,2035-4-25,9.61,107.61,848.23,6245.1,B,Real Estate
IMZGH41V2,O9WT15,1988-3-11,2037-9-20,5.08,106.4,265.87,3272.31,D,Technology
SVACP2WNA,T7NBKK,2019-7-5,2049-10-14,0.54,95.57,758.89,3161.36,CCC,Healthcare
PGJCBXTF0,6MU1QN,1986-6-8,2046-6-1,0.17,91.58,950.06,3482.77,B,Healthcare
BE66F1MZ6,HQJG38,2018-2-20,2046-11-27,0.85,89.28,952.38,3937.69,BBB,Consumer Staples
KLGEOQPDH,009BU3,1985-3-10,2043-4-28,7.55,82.72,876.31,6171.25,BBB,Utilities
6UNBCDNT3,1GV1JI,2016-8-11,2041-11-25,7.5,96.67,912.65,9878.72,B,Industrials
WTRUXB2S2,GPQYPC,1983-1-27,2029-7-21,8.72,119.79,591.32,7507.91,AAA,Consumer Discretionary
NTMMV1NYJ,WQE1UG,1998-1-8,2031-11-5,6.86,120.0,848.42,6427.05,CCC,Industrials
MRX1NRUCL,380DEL,2018-2-25,2046-1-1,5.21,89.72,381.71,3698.81,D,Healthcare
09PPLAI2L,PJSRGU,1980-5-9,2028-5-26,9.47,113.72,865.27,2995.62,B,Materials
O2A79Q9NG,JE384M,1987-2-5,2048-12-18,6.27,80.94,400.25,2001.97,CCC,Technology
2Z21K28KV,SYM34R,2003-12-23,2028-7-14,0.81,87.29,872.1,9121.25,AA,Finance
6GHL8M2Y1,1HUKM7,1981-2-26,2036-5-18,0.53,84.81,723.43,8068.09,B,Real Estate
RIG4S31E8,GU8D7Q,1986-2-18,2035-8-17,0.99,104.0,615.45,4496.26,BBB,Energy
D4EK2EIP4,PZROG3,2012-12-6,2045-1-10,7.57,102.73,168.89,2984.91,BBB,Healthcare
WMRH968EI,UU0D4U,1980-8-11,2024-3-13,8.36,119.19,157.36,4924.73,B,Healthcare
95G8OC8C4,GUY4QK,2001-1-10,2050-6-18,2.25,112.98,176.27,7589.14,CCC,Consumer Staples
BPTILEN4Y,C1PBVI,2021-12-24,2037-12-21,5.4,86.51,575.66,5163.38,D,Materials
K20L0MOO7,AGZEGP,2006-3-16,2049-11-1,0.23,87.53,368.18,2416.94,CC,Industrials
P4K073Z57,BX0IX1,2011-2-13,2031-5-5,1.37,93.5,584.61,7211.57,A,Utilities
A0FCM0J8W,QUQAJI,2020-3-4,2026-11-24,5.35,87.89,864.78,9791.02,CCC,Technology
NEXPN56YH,OZQREP,2010-9-14,2048-4-23,0.2,90.85,482.58,9340.52,D,Real Estate
EVISOPW21,KPXVFG,1996-6-9,2027-11-28,8.87,107.68,110.2,6416.15,A,Consumer Staples
AQQEH3GJ0,0DQFG2,1983-2-14,2033-5-7,6.85,97.44,589.58,9175.08,B,Real Estate
J5T3VS4B1,HG6FS1,2014-6-12,2033-7-17,8.43,95.62,204.74,6582.69,C,Technology
42A24HO8O,MXYGY5,1980-6-7,2039-1-1,6.47,91.48,521.76,2583.19,AA,Utilities
